,cafe,street,user,time,stars,reviews,sentiment,language,tokenized,cleaned_text
1998,White Rabbit Caffe,Bay St,Davis Town,2 years ago,5,(2020-04-10) Best coffee shop in the area. High quality beans and milk. Fantastic pastries. Marble decor. Plants everywhere. Friendly owner. Love the atmosphere.,pos,en,"['good', 'coffee', 'shop', 'area', 'high', 'quality', 'bean', 'milk', 'fantastic', 'pastry', 'marble', 'decor', 'plant', 'friendly', 'owner', 'love', 'atmosphere']",good coffee shop area high quality bean milk fantastic pastry marble decor plant friendly owner love atmosphere
1999,White Rabbit Caffe,Bay St,Hanna Gry,2 years ago,5,"Cozy new coffee shop in the area. Not to big, but really a great place to meet up with friends. My oat milk matcha latte was great. Their croissants looks aaaamazing. Salads and sandwiches are also available.",pos,en,"['cozy', 'new', 'coffee', 'shop', 'area', 'big', 'great', 'place', 'meet', 'friend', 'oat', 'milk', 'matcha', 'latte', 'great', 'croissant', 'look', 'aaaamaze', 'salad', 'sandwich', 'available']",cozy new coffee shop area big great place meet friend oat milk matcha latte great croissant look aaaamaze salad sandwich available
2000,White Rabbit Caffe,Bay St,Sehran Hasanli,2 years ago,5,Very friendly staff and excellent coffee and pistachio croissants!,pos,en,"['friendly', 'staff', 'excellent', 'coffee', 'pistachio', 'croissant']",friendly staff excellent coffee pistachio croissant
2001,White Rabbit Caffe,Bay St,Leon P,2 years ago,5,Excellent service and friendly staff.,pos,en,"['excellent', 'service', 'friendly', 'staff']",excellent service friendly staff
2002,White Rabbit Caffe,Bay St,Sergei Makarov,3 years ago,4,"Please either change your hours or don't close 15 minutes earlier. I went to your place at 19:45 today and the barista was already closing the cafe because ""there were no clients for the last hour"". Two other people arrived at the same time and also were turned away. Very frustrating experience.
Otherwise the place is great, pastries are especially good.",pos,en,"['change', 'hour', 'close', 'minute', 'early', 'go', 'place', 'today', 'barista', 'closing', 'cafe', 'client', 'hour', 'people', 'arrive', 'time', 'turn', 'away', 'frustrating', 'experience', 'place', 'great', 'pastry', 'especially', 'good']",change hour close minute early go place today barista closing cafe client hour people arrive time turn away frustrating experience place great pastry especially good
2003,White Rabbit Caffe,Bay St,Carter Newman,3 years ago,5,"Amazing espresso, all takeout items are compostable, chill and knowledgable staff, all around fantastic place. Also: daily features!",pos,en,"['amazing', 'espresso', 'takeout', 'item', 'compostable', 'chill', 'knowledgable', 'staff', 'fantastic', 'place', 'daily', 'feature']",amazing espresso takeout item compostable chill knowledgable staff fantastic place daily feature
2004,White Rabbit Caffe,Bay St,Nick Tsergas,3 years ago,5,Cuuuuuute little spot. Friendly staff and good coffee. A well-deserved five stars.,pos,en,"['cuuuuuute', 'little', 'spot', 'friendly', 'staff', 'good', 'coffee', 'deserve', 'star']",cuuuuuute little spot friendly staff good coffee deserve star
2005,White Rabbit Caffe,Bay St,Henry Ko,3 years ago,5,"Beautiful Interior, cute study space. Ordered a Oat Milk Latte and a Blueberry & Earl Grey croissant and it was delicious!",pos,en,"['beautiful', 'interior', 'cute', 'study', 'space', 'order', 'oat', 'milk', 'latte', 'blueberry', 'earl', 'grey', 'croissant', 'delicious']",beautiful interior cute study space order oat milk latte blueberry earl grey croissant delicious
2006,White Rabbit Caffe,Bay St,Olivia Fortenbacher,3 years ago,5,"Excellent tea latte, and bonus points for a completely compostable cup!",pos,en,"['excellent', 'tea', 'latte', 'bonus', 'point', 'completely', 'compostable', 'cup']",excellent tea latte bonus point completely compostable cup
2007,White Rabbit Caffe,Bay St,Mina Yumen,3 years ago,5,I am so happy we have a local coffee shop in the area! Very friendly team and good products made with love.,pos,en,"['happy', 'local', 'coffee', 'shop', 'area', 'friendly', 'team', 'good', 'product', 'love']",happy local coffee shop area friendly team good product love
2008,White Rabbit Caffe,Bay St,Abe,3 years ago,5,"Wowww,  this place is a hit.  Finally a coffee that you can savour. The staff amazing, pastries and food is out of this world.  Cant wait to go back to this nice welcoming caffe. Cheers and all the best.",pos,en,"['wowww', 'place', 'hit', 'finally', 'coffee', 'savour', 'staff', 'amazing', 'pastry', 'food', 'world', 'can', 'not', 'wait', 'nice', 'welcome', 'caffe', 'cheer', 'well']",wowww place hit finally coffee savour staff amazing pastry food world can not wait nice welcome caffe cheer well
2009,White Rabbit Caffe,Bay St,Morgan Dobroshinsky,3 years ago,5,"This is a great new addition to downtown! The staff are SO kind and attentive, and make an amazing oat milk latte. And the Banana Nutella Danish? Delish! Will definitely be back soon!",pos,en,"['great', 'new', 'addition', 'downtown', 'staff', 'kind', 'attentive', 'amazing', 'oat', 'milk', 'latte', 'banana', 'nutella', 'danish', 'delish', 'definitely', 'soon']",great new addition downtown staff kind attentive amazing oat milk latte banana nutella danish delish definitely soon
2010,White Rabbit Caffe,Bay St,Rebecca Wilkinson,3 years ago,5,Super cute little cafe on Bay street that serves up 10/10 espressos and great pastries (the pistachio croissants are especially amazing). They also serve a bunch of vegan or vegetarian options for lunch like veggie bowls and sandwiches. It's a nicely designed and cozy spot to sit down and hang out in if you are in the area.,pos,en,"['super', 'cute', 'little', 'cafe', 'bay', 'street', 'serve', 'espressos', 'great', 'pastry', 'pistachio', 'croissant', 'especially', 'amazing', 'serve', 'bunch', 'vegan', 'vegetarian', 'option', 'lunch', 'like', 'veggie', 'bowl', 'sandwich', 'nicely', 'design', 'cozy', 'spot', 'sit', 'hang', 'area']",super cute little cafe bay street serve espressos great pastry pistachio croissant especially amazing serve bunch vegan vegetarian option lunch like veggie bowl sandwich nicely design cozy spot sit hang area
2011,White Rabbit Caffe,Bay St,Bretton Newman,3 years ago,5,"Great decor, delicious coffee and don’t leave without a pistachio croissant! I’ve heard they sell out daily so get one before they’re gone.",pos,en,"['great', 'decor', 'delicious', 'coffee', 'leave', 'pistachio', 'croissant', 'hear', 'sell', 'daily', 'go']",great decor delicious coffee leave pistachio croissant hear sell daily go
2012,White Rabbit Caffe,Bay St,Alexander Lam,3 years ago,5,"Had a Cortado, great flavour. Decor/ambience is nice. Would reccomend",pos,en,"['cortado', 'great', 'flavour', 'decor', 'ambience', 'nice', 'reccomend']",cortado great flavour decor ambience nice reccomend
2013,Dispatch Coffee,Bay St,Brianna Dueck,6 days ago,5,Delicious coffee.,pos,en,"['delicious', 'coffee']",delicious coffee
2014,Dispatch Coffee,Bay St,Dmitry Romanenko,a week ago,5,"Comfy coffee spot inside of business center with tables. I was satisfied with quality of coffee and amount of available minimalistic seating area, but was a bit disappointed that when my coffee was meant to be brought by staff upstairs, but wasn't after 15 minutes, and when I found out that it's waiting at pickup area I had to bring it upstairs myself. I suggest they should either bring themselves or tell customers exactly that they should take care of it.",pos,en,"['comfy', 'coffee', 'spot', 'inside', 'business', 'center', 'table', 'satisfy', 'quality', 'coffee', 'available', 'minimalistic', 'seating', 'area', 'bit', 'disappointed', 'coffee', 'mean', 'bring', 'staff', 'upstairs', 'minute', 'find', 'wait', 'pickup', 'area', 'bring', 'upstairs', 'suggest', 'bring', 'tell', 'customer', 'exactly', 'care']",comfy coffee spot inside business center table satisfy quality coffee available minimalistic seating area bit disappointed coffee mean bring staff upstairs minute find wait pickup area bring upstairs suggest bring tell customer exactly care
2015,Dispatch Coffee,Bay St,Snow Zhou,a week ago,5,The cappuccino was a WOW!!!,pos,en,"['cappuccino', 'wow']",cappuccino wow
2016,Dispatch Coffee,Bay St,HyunJung Joung,a week ago,5,One of the best latte I ever tried. Really enjoyed it!,pos,en,"['good', 'latte', 'try', 'enjoy']",good latte try enjoy
2017,Dispatch Coffee,Bay St,Chris Weng,2 weeks ago,5,"Nice coffee, super friendly staff!",pos,en,"['nice', 'coffee', 'super', 'friendly', 'staff']",nice coffee super friendly staff
2018,Dispatch Coffee,Bay St,Scott Norris,3 weeks ago,5,My fav Montreal coffee finally made it to Toronto. Their beans are top notch with depth of flavour and profiles like few out there. I have been a subscription member for a number of years and have enjoyed everything I have recieved. A must try in my books.,pos,en,"['fav', 'montreal', 'coffee', 'finally', 'toronto', 'bean', 'notch', 'depth', 'flavour', 'profile', 'like', 'subscription', 'member', 'number', 'year', 'enjoy', 'recieve', 'try', 'book']",fav montreal coffee finally toronto bean notch depth flavour profile like subscription member number year enjoy recieve try book
2019,Dispatch Coffee,Bay St,FreeTayK47 l,3 weeks ago,5,coffee is good. Security gaurd on weekend is so handsome and kind.,pos,en,"['coffee', 'good', 'security', 'gaurd', 'weekend', 'handsome', 'kind']",coffee good security gaurd weekend handsome kind
2020,Dispatch Coffee,Bay St,J P,a month ago,5,"My new favourite place to work and have amazing Montreal coffee!
It’s serendipitous because I remember walking into a dispatch during my first trip of Montreal last January and the barista told me a Toronto one would open in the near future.
Part of me wants this place to stay a little hidden so that it doesn’t become 120% occupied most of the time like most Toronto cafes..",pos,en,"['new', 'favourite', 'place', 'work', 'amazing', 'montreal', 'coffee', 'serendipitous', 'remember', 'walk', 'dispatch', 'trip', 'montreal', 'january', 'barista', 'tell', 'toronto', 'open', 'near', 'future', 'want', 'place', 'stay', 'little', 'hidden', 'occupy', 'time', 'like', 'toronto', 'cafe']",new favourite place work amazing montreal coffee serendipitous remember walk dispatch trip montreal january barista tell toronto open near future want place stay little hidden occupy time like toronto cafe
2021,Dispatch Coffee,Bay St,Max Olivier,a month ago,5,"Hands down the best coffee shop in the city.
Everyone is super nice. It's a huge space nested in the financial district. Perfect spot to relax or do some work. The coffee is 11/10 and they rotate the beans everyday.",pos,en,"['hand', 'good', 'coffee', 'shop', 'city', 'super', 'nice', 'huge', 'space', 'nest', 'financial', 'district', 'perfect', 'spot', 'relax', 'work', 'coffee', 'rotate', 'bean', 'everyday']",hand good coffee shop city super nice huge space nest financial district perfect spot relax work coffee rotate bean everyday
2022,Dispatch Coffee,Bay St,Arianne Frias,a month ago,4,"I always go to dispatch every after gym, but today, the barista wasnt that approachable, didnt even ask me if I want it hot or cold and just put what I said and asked me to pay then made my drink. So he made me the iced one, but I didnt told him that I want it hot. I know its my fault for forgetting, but I think its better to clarify things first as well before making a drink. Been to many coffee shops around downtown but I always go back to dispatch because of the great coffee, but I guess not anymore. Service is one of the most important aspects to attain customers. 😊",pos,en,"['dispatch', 'gym', 'today', 'barista', 'be', 'not', 'approachable', 'do', 'not', 'ask', 'want', 'hot', 'cold', 'say', 'ask', 'pay', 'drink', 'iced', 'do', 'not', 'tell', 'want', 'hot', 'know', 'fault', 'forgetting', 'think', 'well', 'clarify', 'thing', 'make', 'drink', 'coffee', 'shop', 'downtown', 'dispatch', 'great', 'coffee', 'guess', 'anymore', 'service', 'important', 'aspect', 'attain', 'customer']",dispatch gym today barista be not approachable do not ask want hot cold say ask pay drink iced do not tell want hot know fault forgetting think well clarify thing make drink coffee shop downtown dispatch great coffee guess anymore service important aspect attain customer
2023,Dispatch Coffee,Bay St,Joseph Munro,2 months ago,5,"The best coffee I've ever had in Toronto. My latte had perfectly steamed milk, and the staff was very friendly.",pos,en,"['good', 'coffee', 'toronto', 'latte', 'perfectly', 'steam', 'milk', 'staff', 'friendly']",good coffee toronto latte perfectly steam milk staff friendly
2024,Dispatch Coffee,Bay St,G G,2 months ago,4,Free coffee with purchase of beans is legit strategy!,pos,en,"['free', 'coffee', 'purchase', 'bean', 'legit', 'strategy']",free coffee purchase bean legit strategy
2025,Dispatch Coffee,Bay St,EUNJEONG LEE,3 months ago,5,"(Translated by Google) 2022. 11. 03 visit
It is a coffee shop where you can sit quietly and enjoy coffee in downtown Toronto.
There are about 8 tables on the 2nd floor, so you can sit and drink coffee. The customers are quiet, and there is quiet music in the cafe, so it seems to be a good space to come and read a book or study. The staff taking the order was also very kind, so I remember going there after drinking a pleasant coffee.

(Original)
2022. 11. 03일 방문
토론토 다운타운 내 조용하고 앉아서 커피를 즐길 수 있는 커피전문점 입니다
2층에 8개 정도의 테이블이 있어서 커피를 받고 앉아서 마실 수 있습니다. 손님들도 조용하고 카페 안에도 조용한 음악이 나와서 잠시 와서 책을 읽거나 공부 하기에 좋은 공간인 듯 합니다. 주문을 받는 직원 분도 너무 친절해서 기분 좋게 커피를 마시고 간 기억이 남습니다",pos,en,"['translate', 'google', 'visit', 'coffee', 'shop', 'sit', 'quietly', 'enjoy', 'coffee', 'downtown', 'toronto', 'table', 'nd', 'floor', 'sit', 'drink', 'coffee', 'customer', 'quiet', 'quiet', 'music', 'cafe', 'good', 'space', 'come', 'read', 'book', 'study', 'staff', 'take', 'order', 'kind', 'remember', 'go', 'drink', 'pleasant', 'coffee', 'original', '방문', '토론토', '다운타운', '조용하고', '앉아서', '커피를', '즐길', '있는', '커피전문점', '입니다', '층에', '정도의', '테이블이', '있어서', '커피를', '받고', '앉아서', '마실', '있습니다', '손님들도', '조용하고', '카페', '안에도', '조용한', '음악이', '나와서', '잠시', '와서', '책을', '읽거나', '공부', '하기에', '좋은', '공간인', '합니다', '주문을', '받는', '직원', '분도', '너무', '친절해서', '기분', '좋게', '커피를', '마시고', '기억이', '남습니다']",translate google visit coffee shop sit quietly enjoy coffee downtown toronto table nd floor sit drink coffee customer quiet quiet music cafe good space come read book study staff take order kind remember go drink pleasant coffee original 방문 토론토 다운타운 조용하고 앉아서 커피를 즐길 있는 커피전문점 입니다 층에 정도의 테이블이 있어서 커피를 받고 앉아서 마실 있습니다 손님들도 조용하고 카페 안에도 조용한 음악이 나와서 잠시 와서 책을 읽거나 공부 하기에 좋은 공간인 합니다 주문을 받는 직원 분도 너무 친절해서 기분 좋게 커피를 마시고 기억이 남습니다
